key,value,date,expansion
Data Breach,0.022623640827779727,2014-10-30,cyber breach;steal identity;information steal;password steal;data security breach;security breach;data leak;data breach;hacker steal;breach confidentiality
Account Hijacking,0.009528820296971822,2014-10-31,unauthorized access;hack account
DDoS Activity,0.006781246346311236,2014-10-31,phishing attack;vulnerability exploit;network infiltrate;gbps ddos;ddos;slow internet;malicious activity
Data Breach,0.04530574067578627,2014-10-31,password steal;hacker steal;security breach;data leak;data breach;pcehr data breach
Account Hijacking,0.009294984216064539,2014-11-01,hack account;unauthorized access
DDoS Activity,0.006255115164269847,2014-11-01,ddos;vulnerability exploit;network infiltrate;slow internet
Data Breach,0.002221442768619198,2014-11-01,password steal;hacker steal;security breach;data leak;steal identity
Account Hijacking,0.2020928329241202,2014-11-02,hack account;tyga hack account;hack twitter account;chyna acct hack;tyga hack chyna account;tyga hack twitter account;twitter account tyga hack chyna;tyga hack blac chyna twitter account
DDoS Activity,0.003799836314743365,2014-11-02,ddos;network infiltrate;malicious activity;slow internet
Data Breach,0.002046065707938735,2014-11-02,security breach;data leak;information steal;hacker steal
Account Hijacking,0.011457967964456917,2014-11-03,hack account;unauthorized access
DDoS Activity,0.004969016719279785,2014-11-03,slow internet;malicious activity;ddos
Data Breach,0.011574886004910558,2014-11-03,steal identity;hacker steal;information steal;#teambrianmundial)- security contractor breach;security breach;data leak;data breach;security contractor breach
Account Hijacking,0.01175026306559102,2014-11-04,unauthorized access;hack account
DDoS Activity,0.00818426283175494,2014-11-04,malicious activity;vulnerability exploit;ddos;slow internet
Data Breach,0.01806383725008769,2014-11-04,security breach;data leak;data breach;security contractor breach;internet security breach;abc security contractor breach;password steal;hacker breach;steal identity;hacker steal;airspace breach
Account Hijacking,0.010756459721735064,2014-11-05,unauthorized access;hack account
DDoS Activity,0.004969016719279785,2014-11-05,vulnerability exploit;network infiltrate;slow internet;ddos;malicious activity
Data Breach,0.009236525195837718,2014-11-05,security contractor breach;security breach;data leak;data breach;protocol breach;information steal;hacker steal;steal identity;privacy breach
Account Hijacking,0.013387115631942009,2014-11-06,unauthorized access;hack account
DDoS Activity,0.004150590436104291,2014-11-06,malicious activity;vulnerability exploit;ddos;slow internet
Data Breach,0.009528820296971822,2014-11-06,security breach;data leak;data breach;password steal;steal identity;hacker steal
Account Hijacking,0.06781246346311236,2014-11-07,hack account;home depot hacker steal email;hacker steal home depot data;home depot hacker steal email adresses;home depot hacker steal email address;home depot hacker steal 53m email address;depot hacker
DDoS Activity,0.004735180638372501,2014-11-07,vulnerability exploit;ddos;slow internet;phishing attack;malicious activity
Data Breach,0.021922132585057874,2014-11-07,steal identity;hacker steal;hacker steal email;hacker steal emai;security breach;data leak
Account Hijacking,0.009470361276745002,2014-11-08,hack account;account hack gya;unauthorized access
DDoS Activity,0.004442885537238396,2014-11-08,ddos;malicious activity;slow internet
Data Breach,0.0065474102654039515,2014-11-08,hacker steal;steal identity;security breach;data leak;data breach;password steal;information steal
Account Hijacking,0.010698000701508243,2014-11-09,account hack;hack account
DDoS Activity,0.007658131649713551,2014-11-09,malicious activity;ddos;slow internet
Data Breach,0.01175026306559102,2014-11-09,hacker steal;security breach;data leak;data breach;steal identity;breach privacy;information steal
Account Hijacking,0.010347246580147317,2014-11-10,unauthorized access;hack account
DDoS Activity,0.00759967262948673,2014-11-10,slow internet;government ddos;ddos;vulnerability exploit;phishing attack
Data Breach,0.06839705366538057,2014-11-10,hacker steal;security breach;data leak;data breach;data breach affect;data breach affect employee;hacker security breach government;usps data breach;suspect usps data breach;cybersecurity breach;information steal
Account Hijacking,0.014264000935344323,2014-11-11,unauthorized access;hack account
DDoS Activity,0.004735180638372501,2014-11-11,phishing attack;slow internet;network infiltrate;ddos
Data Breach,0.04290892084648661,2014-11-11,usps data breach;usps security breach;usps breach;hacker steal;security breach;data leak;data breach;#security breach;steal identity;information steal;#postalservice breach
Account Hijacking,0.010054951479013212,2014-11-12,hack account;unauthorized access
DDoS Activity,0.004852098678826143,2014-11-12,slow internet;network infiltrate;ddos;vulnerability exploit;malicious activity;phishing attack
Data Breach,0.008301180872208581,2014-11-12,security breach;data leak;data breach;password steal;steal identity;privacy breach;information steal;hacker steal
Account Hijacking,0.01104875482286917,2014-11-13,unauthorized access;hack account;account hack;hack acct
DDoS Activity,0.006313574184496668,2014-11-13,network infiltrate;ddos;malicious activity;slow internet;vulnerability exploit
Data Breach,0.013094820530807903,2014-11-13,hacker steal;data breach;data security breach;security breach;data leak;steal identity
Account Hijacking,0.008359639892435402,2014-11-14,unauthorized access;account hack;hack account
DDoS Activity,0.01929147667485093,2014-11-14,phishing attack;slow internet;vulnerability exploit;warcraft ddos;ddos
Data Breach,0.007541213609259909,2014-11-14,steal identity;hacker steal;privacy breach;mass privacy breach;security breach;data security breach;data leak;data breach
Account Hijacking,0.007541213609259909,2014-11-15,hack account;unauthorized access
DDoS Activity,0.0065474102654039515,2014-11-15,ddos;malicious activity;vulnerability exploit;network infiltrate;slow internet
Data Breach,0.002689114930433766,2014-11-15,steal identity;hacker steal;security breach;data leak;data breach;privacy breach
Account Hijacking,0.18326902841108383,2014-11-16,twitter account;fan account;hack account;acct hack;hack hacker account;instagram account;bank account;trading account;microwallet account;spam account;menimist account;meninist account;sockpuppet account
DDoS Activity,0.0047936396585993215,2014-11-16,ddos;vulnerability exploit;slow internet;phishing attack
Data Breach,0.001812229627031451,2014-11-16,password steal;steal identity;security breach;data leak;hacker steal
Account Hijacking,0.2566350987957442,2014-11-17,unauthorized access;acsis account;hack account;kkk account hack;github account hack;anonymous hack account;twitter account hack;twitter acct hack;hack kkk twitter account;anonymous hack twitter account;account anonymous hack kkk twitter;meninist account;flipagram account;hack ku klux klan twitter account;anonymous hack ku klux klan twitter account;klan account;planetminecraft account
DDoS Activity,0.009002689114930434,2014-11-17,phishing attack;vulnerability exploit;ddos;slow internet
Data Breach,0.005553606921547995,2014-11-17,hacker steal;data leak;security breach;data security breach;data breach;information steal;steal identity
Account Hijacking,0.18595814334151758,2014-11-18,cam newton twitter account hack;twitter account hack;hack kkk twitter account;hack account;account hack
DDoS Activity,0.0058459020226821,2014-11-18,ddos;phishing attack;vulnerability exploit;slow internet
Data Breach,0.008651934993569508,2014-11-18,hacker steal;steal identity;information steal;security breach;data leak;data breach;breach confidentiality
Account Hijacking,0.26996375540745937,2014-11-19,unauthorized access;twitter account;hotmail account;top12 account;paypal account;meninist account;motifinvesting account;twitter account hack;hack kkk twitter account;hack twitter account tutorial;hack account;hack acct;account notgoodluck;flipagram account
DDoS Activity,0.010639541681281423,2014-11-19,network infiltrate;slow internet;ddos
Data Breach,0.005378229860867532,2014-11-19,password steal;security breach;data leak;data breach;steal identity;information steal;hacker steal
Account Hijacking,0.014848591137612534,2014-11-20,unauthorized access;hack account;hack acct
DDoS Activity,0.006196656144043026,2014-11-20,ddos;malicious activity;vulnerability exploit;slow internet;network infiltrate
Data Breach,0.004033672395650649,2014-11-20,hacker steal;information steal;security breach;data leak;steal identity
Account Hijacking,0.18361978253244476,2014-11-21,meninist account;gmail account hack;hack account;account hack;twitter account;microwallet account;hotmail account;unauthorized access;bank account;btinternet account
DDoS Activity,0.006664328305857594,2014-11-21,phishing attack;vulnerability exploit;gbps ddos;ddos;slow internet
Data Breach,0.008125803811528118,2014-11-21,security breach;data leak;data breach;password steal;hacker steal;steal identity
Account Hijacking,0.16269145329124285,2014-11-22,bank account;instagram account;madara account;fan account;#employment account;youtube account;hack twitter account;hack account;roleplaying account;meninist account;hotmail account
DDoS Activity,0.007950426750847657,2014-11-22,gbps ddos;ddos;slow internet
Data Breach,0.001929147667485093,2014-11-22,hacker steal;security breach;data leak;data breach;information steal
Account Hijacking,0.024845083596398924,2014-11-23,icloud someone hack;someone hack account;someone hack;hack account
DDoS Activity,0.008710394013796328,2014-11-23,slow internet;malicious activity;ddos
Data Breach,0.001929147667485093,2014-11-23,hacker steal;security breach;data leak
Account Hijacking,0.012393312288086052,2014-11-24,account hack;hack account
DDoS Activity,0.007716590669940372,2014-11-24,slow internet;vulnerability exploit;ddos;network infiltrate
Data Breach,0.006664328305857594,2014-11-24,hacker steal;steal identity;security breach;data leak;data breach;information steal;password steal
Account Hijacking,0.012334853267859231,2014-11-25,hack account;unauthorized access
DDoS Activity,0.007248918508125804,2014-11-25,vulnerability exploit;slow internet;ddos;malicious activity
Data Breach,0.013094820530807903,2014-11-25,steal identity;password steal;hacker steal;information steal;privacy breach;security breach;data leak;data breach
Account Hijacking,0.011808722085817841,2014-11-26,hack account
DDoS Activity,0.005027475739506606,2014-11-26,vulnerability exploit;ddos;malicious activity;slow internet
Data Breach,0.01175026306559102,2014-11-26,hacker steal;steal identity;information steal;security breach;data leak;data breach;privacy breach
Account Hijacking,0.0077750496901671925,2014-11-27,unauthorized access;hack account
DDoS Activity,0.009762656377879106,2014-11-27,ddos;vulnerability exploit;slow internet
Data Breach,0.006722787326084415,2014-11-27,password steal;privacy breach;hacker steal;security breach;data leak;breach security;data breach;steal identity
Account Hijacking,0.009061148135157255,2014-11-28,unauthorized access;hack account;account hack
DDoS Activity,0.009645738337425465,2014-11-28,ddos;vulnerability exploit;slow internet
Data Breach,0.003390623173155618,2014-11-28,security breach;data leak;data breach;hacker steal;steal identity
Account Hijacking,0.01052262364082778,2014-11-29,hack account;unauthorized access
DDoS Activity,0.012101017186951947,2014-11-29,slow internet;ddos
Data Breach,0.001812229627031451,2014-11-29,security breach;data leak;hacker steal;information steal;password steal;steal identity
Account Hijacking,0.012101017186951947,2014-11-30,hack account;unauthorized access
DDoS Activity,0.006839705366538057,2014-11-30,ddos;malicious activity;slow internet
Data Breach,0.001929147667485093,2014-11-30,steal identity;security breach;data leak;hacker steal
Account Hijacking,0.011516426984683737,2014-12-01,unauthorized access;account hack;hack account
DDoS Activity,0.01525780427920028,2014-12-01,phishing attack;ddos dnsimple;ddos;vulnerability exploit;slow internet
Data Breach,0.00643049222495031,2014-12-01,information steal;hacker steal;steal identity;security breach;data leak;breach security;data breach
Account Hijacking,0.01110721384309599,2014-12-02,unauthorized access;hack account;account hack
DDoS Activity,0.025838886940254883,2014-12-02,malicious activity;slow internet;dnsimple ddos;ddos;vulnerability exploit
Data Breach,0.007132000467672162,2014-12-02,hacker steal;steal identity;security breach;data leak
Account Hijacking,0.008710394013796328,2014-12-03,hack account
DDoS Activity,0.01286098444990062,2014-12-03,network infiltrate;ddos;vulnerability exploit;malicious activity;slow internet
Data Breach,0.026657313223430377,2014-12-03,steal identity;information steal;account security breach;security breach;data leak;data security breach;data breach;hacker breach;cybersecurity breach;hacker steal
Account Hijacking,0.016602361744417163,2014-12-04,unauthorized access;hack account
DDoS Activity,0.007950426750847657,2014-12-04,vulnerability exploit;malicious activity;slow internet;ddos;phishing attack;network infiltrate
Data Breach,0.014965509178066175,2014-12-04,hacker steal;security breach;data leak;data breach;breach confidentiality;password steal;information steal;steal identity
Account Hijacking,0.010405705600374137,2014-12-05,hack account;unauthorized access
DDoS Activity,0.007482754589033087,2014-12-05,phishing attack;ddos;network infiltrate;slow internet
Data Breach,0.19028411083830235,2014-12-05,information steal;hacker steal;security breach;data leak;data breach;data security breach;sony security breach;card security breach;data breach sony;card data breach;payment card security breach;payment card data breach;sony pictures data breach;password steal
Account Hijacking,0.010756459721735064,2014-12-06,hack account
DDoS Activity,0.03051560855840056,2014-12-06,slow internet;network infiltrate;ddos internet;hacker ddos;ddos i;be ddos;ddos
Data Breach,0.013387115631942009,2014-12-06,target network breach;tour target network breach;target breach;target data breach;hacker steal;security breach;data leak;breach data;sony data breach
Account Hijacking,0.1695311586577809,2014-12-07,twitter account;flipagram account;scheffer account;pantip account;fb account;ullyses fb account;account basa fb;ullyses basa fb account;hack account;hack paypal account;hacker hack account
DDoS Activity,0.012977902490354262,2014-12-07,slow internet;ablegamers ddos;muh ddos;ddos
Data Breach,0.003098328072021513,2014-12-07,password steal;steal identity;security breach;data leak;hacker steal
Account Hijacking,0.010054951479013212,2014-12-08,hack account;unauthorized access
DDoS Activity,0.017362329007365836,2014-12-08,ddos;slow internet;malicious activity
Data Breach,0.000759967262948673,2014-12-08,password steal;hacker steal;steal identity;sanction breach
Account Hijacking,0.008944230094703612,2014-12-09,hack account;unauthorized access
DDoS Activity,0.010756459721735064,2014-12-09,ddos hacker;ddos fbi;ddos;slow internet
Data Breach,0.027417280486379047,2014-12-09,steal identity;password steal;sony data breach;security breach;data leak;data breach;sanction breach
Account Hijacking,0.011925640126271484,2014-12-10,unauthorized access;hack account;account hack
DDoS Activity,0.008768853034023149,2014-12-10,vulnerability exploit;ddos;slow internet;phishing attack;malicious activity
Data Breach,0.027066526365018124,2014-12-10,information steal;sony data breach;data leak;security breach;data leak;data breach;steal identity;hacker steal;password steal
Account Hijacking,0.008651934993569508,2014-12-11,unauthorized access;hack account
DDoS Activity,0.011341049924003274,2014-12-11,phishing attack;vulnerability exploit;#cybersecurity ddos;ddos;slow internet
Data Breach,0.008067344791301298,2014-12-11,steal identity;cardholder security breach;data leak;security breach;data breach;bylaw breach;password steal;hacker steal;information steal;sanction breach
Account Hijacking,0.010054951479013212,2014-12-12,unauthorized access;account hack;hack account
DDoS Activity,0.010405705600374137,2014-12-12,malicious activity;ddos;vulnerability exploit;slow internet
Data Breach,0.0007015082427218519,2014-12-12,password steal;sanction breach;steal identity;hacker steal
Account Hijacking,0.017186951946685375,2014-12-13,hack account
DDoS Activity,0.009061148135157255,2014-12-13,slow internet;ddos hacker;sony ddos;you ddos;ddos
Data Breach,0.0016368525663509879,2014-12-13,information steal;security breach;data leak;hacker steal
Account Hijacking,0.009411902256518181,2014-12-14,unauthorized access;hack account
DDoS Activity,0.005144393779960248,2014-12-14,network infiltrate;ddos;slow internet
Data Breach,0.003156787092248334,2014-12-14,information steal;security breach;data leak;hacker steal
Account Hijacking,0.009236525195837718,2014-12-15,unauthorized access;hack account
DDoS Activity,0.007190459487898983,2014-12-15,ddos;slow internet;vulnerability exploit
Data Breach,0.013562492692622472,2014-12-15,security breach;data leak;data breach;security breach;information steal;password steal;steal identity;hacker steal
Account Hijacking,0.009645738337425465,2014-12-16,account hack;hack account;unauthorized access
DDoS Activity,0.008593475973342687,2014-12-16,vulnerability exploit;slow internet;network infiltrate;ddos
Data Breach,0.05436688881094353,2014-12-16,information steal;steal identity;hacker steal;password steal;employee data breach;security breach;data leak;data breach;sony data breach;security breach sony;sony pictures data breach;sony breach;sony pictures breach
Account Hijacking,0.013270197591488366,2014-12-17,unauthorized access;account hack;hack account
DDoS Activity,0.008768853034023149,2014-12-17,malicious activity;slow internet;vulnerability exploit;spamhaus ddos;i ddos;#ddos spamhaus ddos;ddos
Data Breach,0.009002689114930434,2014-12-17,employee data breach;security breach;data leak;data breach;#data breach;hacker steal;information steal;steal identity
Account Hijacking,0.015374722319653922,2014-12-18,hack account
DDoS Activity,0.007541213609259909,2014-12-18,malicious activity;slow internet;spamhaus ddos;ddos
Data Breach,0.014205541915117503,2014-12-18,security breach;data leak;data breach;breach security;steal identity;hacker steal
Account Hijacking,0.016602361744417163,2014-12-19,hack account
DDoS Activity,0.00701508242721852,2014-12-19,vulnerability exploit;malicious activity;phishing attack;network infiltrate;hacker ddos;ddos;slow internet
Data Breach,0.06021279083362563,2014-12-19,steal identity;breach staples security;staples data breach;staples breach;contractor breach;password steal;security breach;data leak;breach security data;data breach;information steal;hacker steal
Account Hijacking,0.01993452589734596,2014-12-20,unauthorized access;hack account
DDoS Activity,0.007658131649713551,2014-12-20,phishing attack;slow internet;malicious activity;ddos
Data Breach,0.04010288787559921,2014-12-20,security data breach;security breach;data leak;data breach;staples data breach;staples security breach;breach staples data security;staples breach;information steal;steal identity;#privacy breach;hacker steal;password steal
Account Hijacking,0.015550099380334385,2014-12-21,hack account
DDoS Activity,0.005670524962001637,2014-12-21,ddos;slow internet;phishing attack;malicious activity
Data Breach,0.011341049924003274,2014-12-21,steal identity;hacker steal;security breach;data leak;data breach;staples data breach;staples breach;breach staples security
Account Hijacking,0.011925640126271484,2014-12-22,unauthorized access;hack account
DDoS Activity,0.01104875482286917,2014-12-22,slow internet;ddos;vulnerability exploit
Data Breach,0.012334853267859231,2014-12-22,staples data breach;staples breach;hacker steal breach;hacker steal;password steal;#data breach;security breach;data leak;data breach;information steal;steal identity
Account Hijacking,0.012802525429673799,2014-12-23,hack account
DDoS Activity,0.010873377762188706,2014-12-23,vulnerability exploit;phishing attack;slow internet;ddos;malicious activity
Data Breach,0.0729568572430726,2014-12-23,steal identity;#jpmorgan data breach;breach jpmorgan;jpmorgan chase breach;jpmorgan data breach;hacker steal;#security jpmorgan data;#jpmorgan data;jpmorgan data;jpmorgan chase data;security breach;data leak;#security breach;data breach;data security breach;prevented data breach;information steal
Account Hijacking,0.00993803343855957,2014-12-24,hack account
DDoS Activity,0.011867181106044662,2014-12-24,phishing attack;malicious activity;dns ddos;ddos;slow internet
Data Breach,0.019700689816438677,2014-12-24,security breach;data leak;data breach;#data breach;breach #sony #government data;nightmare’ data breach;breach jpmorgan;jpmorgan data breach;hacker steal;information steal
Account Hijacking,0.01104875482286917,2014-12-25,account hack;hack account
DDoS Activity,0.012744066409446978,2014-12-25,phishing attack;slow internet;ddos;psn ddos;ddos server;ddos you;ddos lizardsquad;hacker ddos;ddos me;ddos it;ddos server be;ddos lizard squad;psn be be ddos;lizard squad ddos server;be ddos me you
Data Breach,0.009178066175610896,2014-12-25,jpmorgan data breach;security breach;data leak;data breach;information steal;hacker steal;privacy breach
Account Hijacking,0.01806383725008769,2014-12-26,hack account;account hack
DDoS Activity,0.07289839822284579,2014-12-26,slow internet;network infiltrate;malicious activity;ddos;hack ddos;internet ddos;ataques ddos;ddos dox;i ddos;be ddos;ddos you;ddos server;vulnerability exploit
Data Breach,0.0058459020226821,2014-12-26,steal identity;password steal;information steal;hacker steal;security breach;data leak;data breach
Account Hijacking,0.14918741961884718,2014-12-27,hack account;twitter account hack;someone hack account
DDoS Activity,0.06202502046065708,2014-12-27,vulnerability exploit;malicious activity;ddos;it ddos;ddos me;ddos xbl;psn ddos;and ddos;ddos lizard;and hack ddos;slow internet
Data Breach,0.0032737051327019757,2014-12-27,security breach;data leak;hacker steal;steal identity;information steal
Account Hijacking,0.20513270197591488,2014-12-28,twitter account;twitter account hack;unauthorized access;hack someone account;hack account;account hack
DDoS Activity,0.024494329475037997,2014-12-28,slow internet;malicious activity;phishing attack;sony ddos;sony suggests ddos;# #lizardsquad ddos;ddos
Data Breach,0.002864491991114229,2014-12-28,information steal;hacker steal;password steal;security breach;data leak
Account Hijacking,0.047117970302817724,2014-12-29,unauthorized access;someone hack account;someone hack;hack nadine account;hack account;acct hack;account dickhead hack
DDoS Activity,0.016193148602829416,2014-12-29,ddos you;ddos;phishing attack;slow internet;vulnerability exploit
Data Breach,0.005962820063135742,2014-12-29,hacker steal;steal identity;information steal;security breach;data leak
Account Hijacking,0.022740558868233368,2014-12-30,snooki hack account;hack account;acct hack;account hacker hack snooki
DDoS Activity,0.017596165088273122,2014-12-30,komu ddos;ddos;slow internet;vulnerability exploit;malicious activity
Data Breach,0.006898164386764878,2014-12-30,password steal;hacker steal;security breach;data leak;steal identity;information steal
Account Hijacking,0.014731673097158891,2014-12-31,account hack;acct hack;hack account seddy;hack account
DDoS Activity,0.022740558868233368,2014-12-31,phishing attack;ddos;slow internet
Data Breach,0.010814918741961884,2014-12-31,information steal;hacker steal;security breach;data leak;data breach;breach data privacy;privacy breach
Account Hijacking,0.010990295802642347,2015-01-01,hack account;unauthorized access
DDoS Activity,0.01052262364082778,2015-01-01,slow internet;ddos;malicious activity;vulnerability exploit
Data Breach,0.008885771074476792,2015-01-01,security breach;data leak;data breach;payment security breach;steal identity;hacker steal
Account Hijacking,0.019466853735531392,2015-01-02,hack account;unauthorized access
DDoS Activity,0.01455629603647843,2015-01-02,malicious activity;slow internet;ddos;vulnerability exploit
Data Breach,0.014790132117385713,2015-01-02,hacker steal;security breach;data leak;data breach;bu data breach
Account Hijacking,0.09423594060563545,2015-01-03,hack icloud account;hack account;hack acct
DDoS Activity,0.01052262364082778,2015-01-03,slow internet;malicious activity;ddos;vulnerability exploit
Data Breach,0.005904361042908921,2015-01-03,hacker steal;information steal;hack security breach;security breach;data leak;data breach;steal identity
Account Hijacking,0.02525429673798667,2015-01-04,hack account;account hack;someone hack;someone hack account;unauthorized access
DDoS Activity,0.010814918741961884,2015-01-04,malicious activity;network infiltrate;vulnerability exploit;slow internet;ddos
Data Breach,0.002981410031567871,2015-01-04,steal identity;security breach;data leak;hacker steal
Account Hijacking,0.10861685958143341,2015-01-05,hacker hack account;hack icloud account;hack account;acct hack
DDoS Activity,0.01052262364082778,2015-01-05,ddos;malicious activity;slow internet;vulnerability exploit;phishing attack
Data Breach,0.033847772711329355,2015-01-05,steal identity;usps data breach;security breach;data leak;data breach;hacker steal
Account Hijacking,0.01987606687711914,2015-01-06,hack account
DDoS Activity,0.008476557932889045,2015-01-06,slow internet;ddos;malicious activity;phishing attack
Data Breach,0.03039869051794692,2015-01-06,security breach;data leak;data breach;hacker steal;information steal;steal identity
Account Hijacking,0.0222728867064188,2015-01-07,bitstamp hack;unauthorized access;hacker hack;hack account;hack acct;hacker hack account
DDoS Activity,0.009411902256518181,2015-01-07,slow internet;ddos psn;ddos
Data Breach,0.00818426283175494,2015-01-07,hacker steal;steal identity;security breach;data leak
Account Hijacking,0.08540862855138548,2015-01-08,unauthorized access;hack internet account;hack account
DDoS Activity,0.007891967730620834,2015-01-08,lizard ddos;8chan ddos;ddos;malicious activity;slow internet
Data Breach,0.008301180872208581,2015-01-08,dvla privacy breach;data security breach;security breach;data leak;data breach;steal identity;hacker steal;password steal;information steal
Account Hijacking,0.01116567286332281,2015-01-09,hack account;unauthorized access
DDoS Activity,0.011399508944230094,2015-01-09,vulnerability exploit;malicious activity;8chan ddos;lizard stresser ddos;ddos;slow internet
Data Breach,0.008885771074476792,2015-01-09,hacker steal;breach data privacy;security breach;data leak;data breach;steal identity;information steal;dvla privacy breach
Account Hijacking,0.07728282473985736,2015-01-10,twitter account hack;twitter acct hack;hack account
DDoS Activity,0.007248918508125804,2015-01-10,vulnerability exploit;malicious activity;slow internet;phishing attack;ddos
Data Breach,0.003916754355197007,2015-01-10,password steal;security breach;data leak;data breach;hacker steal;hacker breach
Account Hijacking,0.05506839705366538,2015-01-11,hack account;sebastian hack account;someone hack band account;someone hack;someone hack account
DDoS Activity,0.012334853267859231,2015-01-11,slow internet;ddos;network infiltrate
Data Breach,0.002630655910206945,2015-01-11,security breach;data leak;password steal;hacker steal
Account Hijacking,0.4354612416695896,2015-01-12,hack account;hack acct;centcom account hack;twitter account hack;isis hack account;youtube account hack;centcom twitter account hack;isis hack twitter account;hack twitter youtube account;central command acct hack;central command twitter account hack;u.s. central command account hack;u.s. command twitter account hack;unauthorized access
DDoS Activity,0.009061148135157255,2015-01-12,slow internet;ddos;vulnerability exploit;network infiltrate
Data Breach,0.018882263533263183,2015-01-12,security breach;security breach hack;data leak;steal identity;password steal;information steal;hacker steal
Account Hijacking,0.3734946802291594,2015-01-13,unauthorized access;hack account;centcom account hack;twitter account hack;hack youtube account;centcom twitter account hack;hack twitter youtube account;isis hack twitter account;u.s. twitter account hack;us twitter account hack;centcom twitter youtube account hack;us centcom twitter account hack;u.s. command twitter account hack;u.s. central command account hack;military youtube twitter account hack;us military twitter account hack
DDoS Activity,0.010113410499240033,2015-01-13,malicious activity;ddos us;ddos;slow internet;phishing attack
Data Breach,0.0069566234069916985,2015-01-13,hacker steal;security breach;data leak;information steal;steal identity;password steal
Account Hijacking,0.1845551268560739,2015-01-14,hack twitter account;centcom twitter account hack;hack account
DDoS Activity,0.008885771074476792,2015-01-14,network infiltrate;slow internet;malicious activity;ddos;vulnerability exploit
Data Breach,0.006664328305857594,2015-01-14,security breach;data leak;data breach;hack data breach;hacker steal;information steal;steal identity
Account Hijacking,0.18087220858178418,2015-01-15,unauthorized access;gmail account hack;twitter account hack;centcom twitter account hack;hack account;account hack
DDoS Activity,0.007248918508125804,2015-01-15,slow internet;phishing attack;ddos someone;ddos;malicious activity;network infiltrate
Data Breach,0.0061381971238162044,2015-01-15,hacker steal;security breach;data leak;data breach;steal identity;information steal
Account Hijacking,0.15649479714719983,2015-01-16,unauthorized access;twitter account upi hack push wwiii alert;hack account;upi twitter account hack;twitter hack twitter account
DDoS Activity,0.013328656611715188,2015-01-16,malicious activity;slow internet;vulnerability exploit;playstation/xbox ddos;xbox ddos;ddos
Data Breach,0.005085934759733427,2015-01-16,hacker steal;security breach;data leak;information steal;steal identity
Account Hijacking,0.19782532444756226,2015-01-17,meninist account;twitter account;unauthorized access;webkinz account;instagram account;update account;media account;twitter account hack;hack account;metalworking account;xapo account;bank account;vegan account
DDoS Activity,0.03250321524611247,2015-01-17,slow internet;vulnerability exploit;psn ddos;xbox ddos;customers’ plaintext password ddos;ddos
Data Breach,0.004267508476557933,2015-01-17,hacker steal;privacy breach;password steal;information steal;security breach;data leak;data breach
Account Hijacking,0.01408862387466386,2015-01-18,hack account;hack acct
DDoS Activity,0.0056120659417748155,2015-01-18,phishing attack;network infiltrate;ddos;vulnerability exploit;slow internet
Data Breach,0.00350754121360926,2015-01-18,information steal;steal identity;security breach;data leak;data breach;hacker steal;password steal;breach #cybersecurity
Account Hijacking,0.0164269846837367,2015-01-19,unauthorized access;brazzers account hack;hack account
DDoS Activity,0.009178066175610896,2015-01-19,slow internet;malicious activity;vulnerability exploit;ddos;network infiltrate;phishing attack
Data Breach,0.012334853267859231,2015-01-19,steal identity;password steal;security breach;data leak;data breach;pipeline breach;information steal;hacker steal
Account Hijacking,0.011984099146498305,2015-01-20,hack account;unauthorized access
DDoS Activity,0.008710394013796328,2015-01-20,slow internet;ddos;vulnerability exploit
Data Breach,0.010171869519466853,2015-01-20,breach montana pipeline;pipeline breach;password steal;steal identity;information steal;hacker steal;security breach;data leak;data breach
Account Hijacking,0.22647024435870455,2015-01-21,account hack #yph twitter;twitter account;account hack twitter;twistys account hack;hack account;watchmygf hack account;unauthorized access
DDoS Activity,0.008768853034023149,2015-01-21,slow internet;network infiltrate;vulnerability exploit;ddos;malicious activity
Data Breach,0.005378229860867532,2015-01-21,steal identity;security breach;data leak;password steal;hacker steal
Account Hijacking,0.013679410733076113,2015-01-22,unauthorized access;hack account
DDoS Activity,0.007482754589033087,2015-01-22,vulnerability exploit;network infiltrate;ddos;slow internet
Data Breach,0.003624459254062902,2015-01-22,security breach;data leak;steal identity;information steal;hacker steal
Account Hijacking,0.012744066409446978,2015-01-23,unauthorized access;hack account
DDoS Activity,0.007716590669940372,2015-01-23,vulnerability exploit;ddos;malicious activity;slow internet
Data Breach,0.002572196889980124,2015-01-23,security breach;data leak;steal identity
Account Hijacking,0.08733777621887057,2015-01-24,hack account;hack hunter moore account
DDoS Activity,0.005378229860867532,2015-01-24,ddos;slow internet;vulnerability exploit
Data Breach,0.002221442768619198,2015-01-24,steal identity;security breach;data leak
Account Hijacking,0.046124166958961765,2015-01-25,acc get hack;get hack;hack account;account get hack;bambam get hack;hack bambam;unauthorized access
DDoS Activity,0.004969016719279785,2015-01-25,phishing attack;slow internet;ddos
Data Breach,0.001286098444990062,2015-01-25,hacker steal;security breach;data leak
Account Hijacking,0.016777738805097628,2015-01-26,hack account;unauthorized access
DDoS Activity,0.007716590669940372,2015-01-26,malicious activity;phishing attack;ddos;vulnerability exploit;slow internet
Data Breach,0.007190459487898983,2015-01-26,data retention breach;security breach;data leak;data breach;hacker steal;cybersecurity breach
Account Hijacking,0.35975681047585645,2015-01-27,exploit hack account;hack account;hack taylor account;twitter account hack;unauthorized access;taylor swift account hack;taylor swift;taylor swift account;hack taylor swift;swift #mtvstars taylor;taylor swift hacks
